id,title,source,job_url,url_status,url_message
labor_timviec365_2059903,Tài xế xe tải,TimViec365,https://timviec365.vn/tai-xe-xe-tai-p2059903.html,working,OK (200)
labor_timviec365_2059824,ĐIỀU ĐỘ CONTAINER,TimViec365,https://timviec365.vn/djieu-djo-container-p2059824.html,working,OK (200)
labor_timviec365_2059797,Tuyển tài xế B2 chạy xe tải nhẹ,TimViec365,https://timviec365.vn/tuyen-tai-xe-b2-chay-xe-tai-nhe-p2059797.html,working,OK (200)
labor_timviec365_2059669,Lái xe lãnh đạo,TimViec365,https://timviec365.vn/lai-xe-lanh-djao-p2059669.html,working,OK (200)
labor_timviec365_2059368,Tuyển Tài xế lái xe nhân viên bảo vệ,TimViec365,https://timviec365.vn/tuyen-tai-xe-lai-xe-nhan-vien-bao-ve-p2059368.html,working,OK (200)
labor_timviec365_2059087,Lái Xe Tải Bằng C,TimViec365,https://timviec365.vn/lai-xe-tai-bang-c-p2059087.html,working,OK (200)
labor_timviec365_2059077,Tuyển Lái Xe Cứu Hộ,TimViec365,https://timviec365.vn/tuyen-lai-xe-cuu-ho-va-lai-xe-tai-bang-c-p2059077.html,working,OK (200)
labor_timviec365_2059372,TUYỂN LÁI XE DỊCH VỤ BẰNG B2,TimViec365,https://timviec365.vn/lai-xe-dich-vu-bang-b2-p2059372.html,working,OK (200)
labor_timviec365_2058960,Nhân viên Giao hàng Xe máy,TimViec365,https://timviec365.vn/nhan-vien-giao-hang-xe-may-p2058960.html,working,OK (200)
labor_timviec365_2058920,"Tài xế xe tải (xe van, 1T25, 1T9, 5T, 8T)",TimViec365,https://timviec365.vn/tai-xe-xe-tai-xe-van-1t25-1t9-5t-8t-p2058920.html,working,OK (200)
labor_timviec365_2058919,Tuyển nhân viên giao vận,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-van-p2058919.html,working,OK (200)
labor_timviec365_2058880,Tài Xế Lái Xe Giao Nhận Hàng Hoá Bằng B2,TimViec365,https://timviec365.vn/tai-xe-lai-xe-giao-nhan-hang-hoa-bang-b2-p2058880.html,working,OK (200)
labor_timviec365_2057896,Nhân viên giao hàng bằng xe máy,TimViec365,https://timviec365.vn/nhan-vien-giao-hang-bang-xe-may-p2057896.html,working,OK (200)
labor_timviec365_2058495,Tuyển Nhân Viên Giao Hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-p2058495.html,working,OK (200)
labor_timviec365_2058362,Tuyển tài xế xe bồn,TimViec365,https://timviec365.vn/tuyen-tai-xe-xe-bon-p2058362.html,working,OK (200)
labor_timviec365_2058565,Tài Xế Lái Xe Cho Tổng Giám Đốc,TimViec365,https://timviec365.vn/tai-xe-lai-xe-cho-tong-giam-djoc-p2058565.html,working,OK (200)
labor_timviec365_2057948,TUYỂN NHÂN VIÊN GIAO HÀNG,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-p2057948.html,working,OK (200)
labor_timviec365_2057894,Tuyển Lái Xe Bằng C,TimViec365,https://timviec365.vn/tuyen-lai-xe-bang-c-p2057894.html,working,OK (200)
labor_timviec365_2058309,Tuyển nhân viên giao hàng TN 2 CHỮ SỐ,TimViec365,https://timviec365.vn/tuyen-nhan-vien-giao-hang-tn-2-chu-so-p2058309.html,working,OK (200)
labor_timviec365_2058163,Tuyển Tài xế xe máy điện Xanh SM Bike,TimViec365,https://timviec365.vn/tuyen-tai-xe-xe-may-djien-xanh-sm-bike-p2058163.html,working,OK (200)
labor_timviec365_2057560,Tuyển Lái Xe Tải Nhẹ và Phụ Xe Giao Hàng Bánh Kẹo,TimViec365,https://timviec365.vn/tuyen-lai-xe-tai-nhe-co-bo-tuc-va-phu-xe-giao-hang-banh-keo-p2057560.html,working,OK (200)
labor_timviec365_2057454,Tuyển Sale B2B - Dịch vụ vận tải,TimViec365,https://timviec365.vn/tuyen-sale-b2b-dich-vu-van-tai-p2057454.html,working,OK (200)
labor_timviec365_2057282,Nhân viên lái xe tải,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-tai-p2057282.html,working,OK (200)
labor_timviec365_2056306,Lái xe Cơ giới xe nâng hàng xe điện  xe dầu,TimViec365,https://timviec365.vn/lai-xe-co-gioi-xe-nang-hang-xe-djien-xe-dau-p2056306.html,working,OK (200)
labor_timviec365_2056305,LÁI XE ĐẦU KÉO SOMI ROMOOC,TimViec365,https://timviec365.vn/lai-xe-djau-keo-somi-romooc-p2056305.html,working,OK (200)
labor_timviec365_2057176,Nhân Viên Lái Xe,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-p2057176.html,working,OK (200)
labor_timviec365_2057061,Nhân viên kho kiêm giao hàng xe máy,TimViec365,https://timviec365.vn/nhan-vien-kho-kiem-giao-hang-xe-may-p2057061.html,working,OK (200)
labor_timviec365_2056736,Nhân viên lái xe du lịch & dự án,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-du-lich-and-du-an-p2056736.html,working,OK (200)
labor_timviec365_2056549,Tuyển Tài Xế Xe Van (950 Kg),TimViec365,https://timviec365.vn/tuyen-tai-xe-xe-van-950-kg-p2056549.html,working,OK (200)
labor_timviec365_2056429,Công nhân lái máy,TimViec365,https://timviec365.vn/cong-nhan-lai-may-p2056429.html,working,OK (200)
labor_timviec365_2056390,Lái xe bán tải Toyota Hilux giao hàng tại Hà Nội,TimViec365,https://timviec365.vn/lai-xe-ban-tai-toyota-hilux-giao-hang-tai-ha-noi-p2056390.html,working,OK (200)
labor_timviec365_2056388,Tuyển lái xe cá nhân,TimViec365,https://timviec365.vn/tuyen-lai-xe-ca-nhan-p2056388.html,working,OK (200)
labor_timviec365_2056378,Tài xế Lái xe Đầu kéo Container,TimViec365,https://timviec365.vn/tai-xe-lai-xe-djau-keo-container-p2056378.html,working,OK (200)
labor_timviec365_2056327,Nhân viên lái xe,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-p2056327.html,working,OK (200)
labor_timviec365_2056287,"Nhân viên vận hành tại Thanh Trì, Hà Nội",TimViec365,https://timviec365.vn/nhan-vien-van-hanh-tai-thanh-tri-ha-noi-p2056287.html,working,OK (200)
labor_timviec365_2056257,TUYỂN DỤNG LÁI XE VẬN HÀNH TRANG THIẾT BỊ MẶT ĐẤT,TimViec365,https://timviec365.vn/tuyen-dung-lai-xe-van-hanh-trang-thiet-bi-mat-djat-p2056257.html,working,OK (200)
labor_timviec365_2056260,TÀI XẾ XANH SM,TimViec365,https://timviec365.vn/tai-xe-xanh-sm-p2056260.html,working,OK (200)
labor_timviec365_2056097,Tài xế giao hàng xe tải,TimViec365,https://timviec365.vn/tai-xe-giao-hang-xe-tai-p2056097.html,working,OK (200)
labor_timviec365_2055984,TÀI XẾ ĐẦU KÉO,TimViec365,https://timviec365.vn/tai-xe-djau-keo-p2055984.html,working,OK (200)
labor_timviec365_2055855,Nhân viên Lái xe Văn phòng,TimViec365,https://timviec365.vn/nhan-vien-lai-xe-van-phong-p2055855.html,working,OK (200)
labor_timviec365_2055804,TUYỂN DỤNG 2 TÀI XẾ DẤU D CHỞ HÀNG CHO CÔNG TY,TimViec365,https://timviec365.vn/tuyen-dung-2-tai-xe-dau-d-cho-hang-cho-cong-ty-p2055804.html,working,OK (200)
labor_timviec365_2055786,Kĩ thuật viên sửa chữa xe máy yamaha,TimViec365,https://timviec365.vn/ki-thuat-vien-sua-chua-xe-may-yamaha-p2055786.html,working,OK (200)
labor_timviec365_2055701,Nhân viên giao nhận suất ăn,TimViec365,https://timviec365.vn/nhan-vien-giao-nhan-suat-an-p2055701.html,working,OK (200)
labor_timviec365_2066897,🚨 TUYỂN NV KINH DOANH – THU NHẬP 8–35TR,TimViec365,https://timviec365.vn/tuyen-nv-kinh-doanh-thu-nhap-8-35tr-p2066897.html,working,OK (200)
labor_timviec365_2066806,NHÂN VIÊN KINH DOANH Ô TÔ FORD,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-o-to-ford-p2066806.html,working,OK (200)
labor_timviec365_2066025,🔥 TUYỂN NHÂN VIÊN KINH DOANH THU NHẬP 10 ĐẾN 20TR – KHÔNG ĐI THỊ TRƯỜNG,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-thu-nhap-10-djen-18tr-khong-dji-thi-truong-p2066025.html,working,OK (200)
labor_timviec365_2066626,TUYỂN DỤNG NHÂN VIÊN ĐẶT HÀNG LÀM Ở QUỐC OAI,TimViec365,https://timviec365.vn/tuyen-dung-nhan-vien-djat-hang-lam-o-quoc-oai-p2066626.html,working,OK (200)
labor_timviec365_2065947,TUYỂN NHÂN VIÊN BÁN HÀNG MỸ PHẨM NV NAM KHO lương hấp dẫn,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-my-pham-nv-nam-kho-luong-hap-dan-p2065947.html,working,OK (200)
labor_timviec365_2067087,Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2067087.html,working,OK (200)
labor_timviec365_2066817,TUYỂN GẤP NHÂN VIÊN BÁN HÀNG - NHÂN VIÊN CONTENT MEDIA,TimViec365,https://timviec365.vn/tuyen-gap-nhan-vien-ban-hang-nhan-vien-content-media-p2066817.html,working,OK (200)
labor_timviec365_2066993,TUYỂN NHÂN VIÊN BÁN HÀNG BIẾT TIẾNG ANH -PHÁP-NHẬT-TRUNG LƯƠNG TỪ 9-13 TRIỆU,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-luong-tu-trieu-p2066993.html,working,OK (200)
labor_timviec365_2066744,NHÂN VIÊN KINH DOANH XE OTÔ CŨ,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-xe-oto-cu-p2066744.html,working,OK (200)
labor_timviec365_2067079,NHÂN VIÊN KINH DOANH THIẾT BỊ Y TẾ,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-thiet-bi-y-te-p2067079.html,working,OK (200)
labor_timviec365_2067058,Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2067058.html,working,OK (200)
labor_timviec365_2067044,NHÂN VIÊN CỬA HÀNG,TimViec365,https://timviec365.vn/nhan-vien-cua-hang-p2067044.html,working,OK (200)
labor_timviec365_2067033,Nhân Viên Sales (bán Hàng Gỗ Nội Thất),TimViec365,https://timviec365.vn/nhan-vien-sales-ban-hang-go-noi-that-p2067033.html,working,OK (200)
labor_timviec365_2067026,Trưởng Phòng Kinh Doanh,TimViec365,https://timviec365.vn/truong-phong-kinh-doanh-p2067026.html,working,OK (200)
labor_timviec365_2066988,Nhân viên Livestream,TimViec365,https://timviec365.vn/nhan-vien-livestream-p2066988.html,working,OK (200)
labor_timviec365_2066971,Nhân viên kinh doanh căn hộ cao cấp,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-can-ho-cao-cap-p2066971.html,working,OK (200)
labor_timviec365_2066959,Nhân viên Kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066959.html,working,OK (200)
labor_timviec365_2066924,Telesales Bất Động Sản,TimViec365,https://timviec365.vn/telesales-bat-djong-san-p2066924.html,working,OK (200)
labor_timviec365_2066915,Tuyển Nhân Viên Bán Hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-p2066915.html,working,OK (200)
labor_timviec365_2066863,Nhân viên Kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066863.html,working,OK (200)
labor_timviec365_2066838,Nhân viên bán hàng TTTM GO Mall Bà Rịa,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-tttm-go-mall-ba-ria-p2066838.html,working,OK (200)
labor_timviec365_2066808,Nhân viên Thu ngân,TimViec365,https://timviec365.vn/nhan-vien-thu-ngan-p2066808.html,working,OK (200)
labor_timviec365_2066799,Nhân Viên Kinh Doanh Phát Triển Thị Trường Ngành Thực Phẩm Đông Lạnh - Giờ Giấc Linh Hoạt (Nhận Việc Ngay),TimViec365,https://timviec365.vn/nhan-vien-ban-hang-kho-thuc-pham-p2066799.html,working,OK (200)
labor_timviec365_2066762,Cửa Hàng Trưởng & Cửa Hàng Phó (Full-Time),TimViec365,https://timviec365.vn/cua-hang-truong-and-cua-hang-pho-full-time-p2066762.html,working,OK (200)
labor_timviec365_2066690,Tuyển Chuyên Viên Sales May Mặc,TimViec365,https://timviec365.vn/tuyen-chuyen-vien-sales-may-mac-p2066690.html,working,OK (200)
labor_timviec365_2066661,"Nhân viên bán hàng, thiết kế và kho",TimViec365,https://timviec365.vn/nhan-vien-ban-hang-thiet-ke-va-kho-p2066661.html,working,OK (200)
labor_timviec365_2066659,CẦN TÌM ĐỒNG ĐỘI PHỤ BÁN HÀNG - TPHCM,TimViec365,https://timviec365.vn/can-tim-djong-djoi-phu-ban-hang-tphcm-p2066659.html,working,OK (200)
labor_timviec365_2066644,Nhân Viên Telesales Múi Giờ Mỹ (Thu Nhập Cao),TimViec365,https://timviec365.vn/nhan-vien-telesales-mui-gio-my-thu-nhap-cao-p2066644.html,working,OK (200)
labor_timviec365_2066630,NHÂN VIÊN TƯ VẤN CHỐT ĐƠN SỈ THỜI TRANG,TimViec365,https://timviec365.vn/nhan-vien-tu-van-chot-djon-si-thoi-trang-p2066630.html,working,OK (200)
labor_timviec365_2066612,Nhân viên SALE AI Mảng Chatbot bán hàng,TimViec365,https://timviec365.vn/nhan-vien-sale-ai-mang-chatbot-ban-hang-p2066612.html,working,OK (200)
labor_timviec365_2066554,Nhân viên kinh doanh thực phẩm đông lạnh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-thuc-pham-djong-lanh-p2066554.html,working,OK (200)
labor_timviec365_2066549,"Nhân Viên Bán Hàng - Nhân viên Thu Ngân (Phủ Lý, Hà Nam)",TimViec365,https://timviec365.vn/nhan-vien-ban-hang-nhan-vien-thu-ngan-phu-ly-ha-nam-p2066549.html,working,OK (200)
labor_timviec365_2066528,NHÂN VIÊN BÁN HÀNG tại BÀ RỊA - VŨNG TÀU,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-tai-ba-ria-vung-tau-p2066528.html,working,OK (200)
labor_timviec365_2066516,NHÂN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066516.html,working,OK (200)
labor_timviec365_2066497,Tuyển nhân viên kinh doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2066497.html,working,OK (200)
labor_timviec365_2065320,CÔNG NHÂN NAM LÀM VIỆC TẠI XƯỞNG và NHÂN VIÊN BÁN HÀNG NỮ (FULL-TIME & PART-TIME),TimViec365,https://timviec365.vn/cong-nhan-nam-lam-viec-tai-xuong-p2065320.html,working,OK (200)
labor_timviec365_2066374,Trưởng Nhóm Sale Online,TimViec365,https://timviec365.vn/truong-nhom-sale-online-p2066374.html,working,OK (200)
labor_timviec365_2066365,Tuyển nhân viên kinh doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2066365.html,working,OK (200)
labor_timviec365_2066337,"nhân viên kinh doanh, tư vấn bán hàng keo dán và sơn",TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-tu-van-ban-hang-keo-dan-va-son-p2066337.html,working,OK (200)
labor_timviec365_2066297,Nhân Viên kinh Doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066297.html,working,OK (200)
labor_timviec365_2066291,Tuyển Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2066291.html,working,OK (200)
labor_timviec365_2066288,Cửa hàng trưởng,TimViec365,https://timviec365.vn/cua-hang-truong-p2066288.html,working,OK (200)
labor_timviec365_2066265,NHÂN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066265.html,working,OK (200)
labor_timviec365_2066258,Nhân Viên Sale Marketing,TimViec365,https://timviec365.vn/nhan-vien-sale-marketing-p2066258.html,working,OK (200)
labor_timviec365_2066252,"Nhân Viên Bán Hàng - Cửa Hàng Thời Trang Thái Tuấn (Phố Huế, Hà Nội)",TimViec365,https://timviec365.vn/nhan-vien-ban-hang-cua-hang-thoi-trang-thai-tuan-ha-nam-ha-noi-p2066252.html,working,OK (200)
labor_timviec365_2062581,TELESALE - CHĂM SÓC KHÁCH HÀNG,TimViec365,https://timviec365.vn/nhan-vien-tu-van-p2062581.html,working,OK (200)
labor_timviec365_2066067,Nhân viên tư vấn bán hàng,TimViec365,https://timviec365.vn/nhan-vien-tu-van-ban-hang-p2066067.html,working,OK (200)
labor_timviec365_2066062,Nhân viên sale thị trường máy bơm công nghiệp,TimViec365,https://timviec365.vn/nhan-vien-sale-thi-truong-may-bom-cong-nghiep-p2066062.html,working,OK (200)
labor_timviec365_2066058,Nhân viên Kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2066058.html,working,OK (200)
labor_timviec365_2066782,Chuyên viên Thương mại,TimViec365,https://timviec365.vn/chuyen-vien-thuong-mai-p2066782.html,working,OK (200)
labor_timviec365_2066011,bán hàng sữa Yakult,TimViec365,https://timviec365.vn/ban-hang-sua-yakult-p2066011.html,working,OK (200)
labor_timviec365_2065963,Sales & Marketing Manager,TimViec365,https://timviec365.vn/marketing-manager-p2065963.html,working,OK (200)
labor_timviec365_2066456,Tuyển Nhân viên bán hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-p2066456.html,working,OK (200)
labor_timviec365_2066359,Nhân Viên Cửa Hàng Hoa Trái Cây (Part-time),TimViec365,https://timviec365.vn/nhan-vien-cua-hang-hoa-trai-cay-part-time-p2066359.html,working,OK (200)
labor_timviec365_2065854,Tuyển nhân viên bán hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-p2065854.html,working,OK (200)
labor_timviec365_2065851,Nhân viên Sales Showroom,TimViec365,https://timviec365.vn/nhan-vien-admin-p2065851.html,working,OK (200)
labor_timviec365_2065700,Nhân viên Tư vấn nội thất (10-50tr),TimViec365,https://timviec365.vn/nhan-vien-tu-van-noi-that-1015tr-thang-p2065700.html,working,OK (200)
labor_timviec365_2065705,Nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2065705.html,working,OK (200)
labor_timviec365_2065662,"Nhân viên bán hàng không yêu cầu kinh nghiệm, bằng cấp, ngoại hình",TimViec365,https://timviec365.vn/nhan-vien-ban-hang-khong-yeu-cau-kinh-nghiem-bang-cap-ngoai-hinh-p2065662.html,working,OK (200)
labor_timviec365_2065642,Tuyển Nhân Viên Kinh Doanh Nhựa Đường,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-nhua-djuong-p2065642.html,working,OK (200)
labor_timviec365_2066315,Nhân viên bán hàng (Full-time),TimViec365,https://timviec365.vn/nhan-vien-ban-hang-full-time-p2066315.html,working,OK (200)
labor_timviec365_2065579,NHÂN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2065579.html,working,OK (200)
labor_timviec365_2065520,Tuyển nhân viên kinh doanh,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-p2065520.html,working,OK (200)
labor_timviec365_2065488,Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2065488.html,working,OK (200)
labor_timviec365_2065480,Nhân viên Kế toán,TimViec365,https://timviec365.vn/nhan-vien-ke-toan-p2065480.html,working,OK (200)
labor_timviec365_2065475,Nhân viên bán hàng,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-p2065475.html,working,OK (200)
labor_timviec365_2066138,tuyển nhân viên bán hàng (thời vụ 2 tháng),TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-thoi-vu-2-thang-p2066138.html,working,OK (200)
labor_timviec365_2065695,Tuyển Nhân Viên Kinh Doanh - Chăm Sóc Khách Hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-cham-soc-khach-hang-p2065695.html,working,OK (200)
labor_timviec365_2065437,[HCM] Nhân viên Kinh doanh tại showroom Quận 6,TimViec365,https://timviec365.vn/hcm-nhan-vien-kinh-doanh-tai-showroom-quan-6-p2065437.html,working,OK (200)
labor_timviec365_2065431,Nhân Viên Kinh Doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2065431.html,working,OK (200)
labor_timviec365_2063950,NHÂN VIÊN KINH DOANH THỊ TRƯỜNG (NAM) Lương cứng 10-12 triệu,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-thi-truong-nam-luong-cung-1012-trieu-p2063950.html,working,OK (200)
labor_timviec365_2065342,Nhân Viên Tư Vấn Khách Hàng,TimViec365,https://timviec365.vn/nhan-vien-tu-van-khach-hang-p2065342.html,working,OK (200)
labor_timviec365_2065273,Nhân Viên Kinh Doanh – Marketing,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-marketing-p2065273.html,working,OK (200)
labor_timviec365_2065216,Nhân Viên Bán Hàng Thương hiệu thời trang Nam Generos,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-thuong-hieu-thoi-trang-nam-generos-p2065216.html,working,OK (200)
labor_timviec365_2065208,Nhân Viên Kinh Doanh/ Bán Hàng - Không Kinh Nghiệm,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-ban-hang-khong-kinh-nghiem-p2065208.html,working,OK (200)
labor_timviec365_2051576,NHÂN VIÊN KINH DOANH,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-hoa-trai-cay-p2051576.html,working,OK (200)
labor_timviec365_2065156,NHÂN VIÊN KINH DOANH (SALES EXECUTIVE),TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-sales-executive-p2065156.html,working,OK (200)
labor_timviec365_2065101,Tổ trưởng Nhà hàng,TimViec365,https://timviec365.vn/to-truong-nha-hang-p2065101.html,working,OK (200)
labor_timviec365_2063952,Nhân Viên Kinh Doanh/Sales - TP. HCM & Hà Nội,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanhsales-tp-hcm-and-ha-noi-p2063952.html,working,OK (200)
labor_timviec365_2065067,Nhân viên Kinh doanh online - Cộng tác viên Kinh doanh online,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-online-cong-tac-vien-kinh-doanh-online-p2065067.html,working,OK (200)
labor_timviec365_2065066,Nhân viên tiếp thị,TimViec365,https://timviec365.vn/nhan-vien-tiep-thi-pgpa-p2065066.html,working,OK (200)
labor_timviec365_2065020,nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2065020.html,working,OK (200)
labor_timviec365_2065001,Tư vấn bán hàng xe ô tô BYD,TimViec365,https://timviec365.vn/tu-van-ban-hang-xe-o-to-byd-p2065001.html,working,OK (200)
labor_timviec365_2064980,Nhân Viên Telesale,TimViec365,https://timviec365.vn/nhan-vien-telesale-thu-nhap-hap-dan-p2064980.html,working,OK (200)
labor_timviec365_2064979,Nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2064979.html,working,OK (200)
labor_timviec365_2064830,Nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2064830.html,working,OK (200)
labor_timviec365_2064821,Sales Staff,TimViec365,https://timviec365.vn/sales-staff-p2064821.html,working,OK (200)
labor_timviec365_2064816,Tuyển Nhân Viên Bán Hàng Trang Sức,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-trang-suc-p2064816.html,working,OK (200)
labor_timviec365_2064792,Nhân viên Kinh doanh tại showroom Nghệ An,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-tai-showroom-nghe-an-p2064792.html,working,OK (200)
labor_timviec365_2064791,Nhân viên bán hàng kiêm kỹ thuật,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-kiem-ky-thuat-p2064791.html,working,OK (200)
labor_timviec365_2064773,TUYỂN DỤNG NHÂN VIÊN SALE – BÁN HÀNG,TimViec365,https://timviec365.vn/tuyen-dung-nhan-vien-sale-ban-hang-p2064773.html,working,OK (200)
labor_timviec365_2064751,Nhân viên Bán hàng - Nhận việc ngay,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-nhan-viec-ngay-p2064751.html,working,OK (200)
labor_timviec365_2064726,NHÂN VIÊN KINH DOANH - HCM801,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-hcm801-p2064726.html,working,OK (200)
labor_timviec365_2064712,nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2064712.html,working,OK (200)
labor_timviec365_2064701,Nhân Viên Bán Hàng,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-p2064701.html,working,OK (200)
labor_timviec365_2064699,Tuyển Nhân viên Bán hàng Thời trang,TimViec365,https://timviec365.vn/tuyen-nhan-vien-ban-hang-thoi-trang-p2064699.html,working,OK (200)
labor_timviec365_2064680,Nhân viên Bán vé Part-time,TimViec365,https://timviec365.vn/nhan-vien-ban-ve-part-time-p2064680.html,working,OK (200)
labor_timviec365_2064644,Trưởng nhóm kinh doanh miền Bắc,TimViec365,https://timviec365.vn/truong-nhom-kinh-doanh-mien-bac-p2064644.html,working,OK (200)
labor_timviec365_2064622,Nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2064622.html,working,OK (200)
labor_timviec365_2064608,Nhân viên Support (Support saler),TimViec365,https://timviec365.vn/nhan-vien-support-support-saler-p2064608.html,working,OK (200)
labor_timviec365_2064458,Nhân viên kinh doanh thiết bị điện,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-thiet-bi-djien-p2064458.html,working,OK (200)
labor_timviec365_2064238,Nhân viên Bán hàng Trực tuyến Biết Tiếng Anh,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-truc-tuyen-p2064238.html,working,OK (200)
labor_timviec365_2064898,Trưởng Nhóm Direct Sale/ Bán Hàng Trực Tiếp,TimViec365,https://timviec365.vn/truong-nhom-direct-sale-ban-hang-truc-tiep-p2064898.html,working,OK (200)
labor_timviec365_2064306,Tuyển nhân viên tư vấn bán hàng,TimViec365,https://timviec365.vn/tuyen-nhan-vien-tu-van-ban-hang-p2064306.html,working,OK (200)
labor_timviec365_2064277,Nhân viên kinh doanh,TimViec365,https://timviec365.vn/nhan-vien-kinh-doanh-p2064277.html,working,OK (200)
labor_timviec365_2064269,Nhân viên bán hàng,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-p2064269.html,working,OK (200)
labor_timviec365_2064500,Nhân viên bán hàng,TimViec365,https://timviec365.vn/nhan-vien-ban-hang-p2064500.html,working,OK (200)
labor_timviec365_2064486,Sales Intern,TimViec365,https://timviec365.vn/sales-intern-p2064486.html,working,OK (200)
labor_timviec365_2064193,CẦN ĐỒNG ĐỘI ĐĂNG TIN NHÀ PHỐ - LÀM VIỆC TẠI HCM - ĐÀO TẠO MIỄN PHÍ,TimViec365,https://timviec365.vn/can-djong-djoi-djang-tin-nha-pho-lam-viec-tai-hcm-djao-tao-mien-phi-p2064193.html,working,OK (200)
labor_timviec365_2064169,Leader Sale Marketing,TimViec365,https://timviec365.vn/leader-sale-marketing-p2064169.html,working,OK (200)
labor_timviec365_2064155,Nhân viên Trực page/Sale inbox,TimViec365,https://timviec365.vn/nhan-vien-truc-pagesale-inbox-p2064155.html,working,OK (200)
labor_timviec365_2064038,Tuyển nhân viên kinh doanh B2B,TimViec365,https://timviec365.vn/tuyen-nhan-vien-kinh-doanh-b2b-p2064038.html,working,OK (200)
labor_timviec365_2064037,NHÂN VIÊN SALE ONLINE,TimViec365,https://timviec365.vn/nhan-vien-sale-online-p2064037.html,working,OK (200)
